disease,decimalLongitude,decimalLatitude
Dengue,-89.82,39.13
Dengue,-87.08,38.7
Dengue,-80.53,34.99
Dengue,-86,34.78
Dengue,-80.38,33.92
Dengue,-98.47,34.66
Dengue,-87.65,34.91
Dengue,-84.4,30.17
Dengue,-85.22,29.96
Dengue,-87.16,31.13
Dengue,-85.01,39.23
Dengue,-90.47,37.11
Dengue,-82.16,29.95
Dengue,-80.8,33.44
Dengue,-85.2,30.41
Dengue,-94.83,30.8
Dengue,-83.9,30.43
Dengue,-96.26,33.97
Dengue,-89.12,37.23
Dengue,-81.74,29.61
Dengue,-97.24,33.95
Dengue,-84.61,30.59
Dengue,-94.14,31.79
Dengue,-90.53,30.11
Dengue,-83.15,29.62
Dengue,-88.93,36
Dengue,-94.79,29.81
Dengue,-83.14,35.28
Dengue,-75.57,39.09
Dengue,-80.66,36.15
Dengue,-89.93,38.4
Dengue,-93.89,33.32
Dengue,-81.03,32.44
Dengue,-75.99,38.49
Dengue,-83.6,30.05
Dengue,-90.05,35.14
Dengue,-82.62,30.22
Dengue,-88.21,31.41
Dengue,-86.78,36.17
Dengue,-94.34,37.2
Dengue,-92.31,34.77
Dengue,-94.76,32.11
Dengue,-95.27,32.38
Dengue,-82.62,39.01
Dengue,-95.42,31.32
Dengue,-82.24,40.41
Dengue,-79.77,36.4
Dengue,-93.18,31.11
Dengue,-92.53,31.2
Dengue,-94.39,30.33
Dengue,-77.9,34.26
Dengue,-86.9,33.56
Dengue,-93.16,29.88
Dengue,-87.82,41.84
Dengue,-82.76,22.99
Dengue,-86.45,31.25
Dengue,-95.56,33.67
Dengue,-87.59,38.03
Dengue,-90.68,38.78
Dengue,-95.99,28.87
Dengue,-86.15,39.78
Dengue,-86.55,34.77
Dengue,-89.61,29.45
Dengue,-98.7,33.98
Dengue,-95.57,30.75
Dengue,-84.61,40.13
Dengue,-94.35,39.01
Dengue,-94.94,32.74
Dengue,-94.42,33.45
Dengue,-92.42,34.29
Dengue,-89.11,30.52
Dengue,-95.85,32.22
Dengue,-95.99,30.01
Dengue,-90.41,30.65
Dengue,-86.87,34.14
Dengue,-105.06472,40.54833
Dengue,-98.09417,20.39861
Dengue,-87.53,13.02
Dengue,-88.2,40.11
Dengue,-85.68,30.21
Dengue,-99.66806,20.58056
Dengue,-79.75892,-0.33668
Dengue,-52.65344,5.16934
