disease,decimalLongitude,decimalLatitude
WNV,125.58,-8.57
WNV,108.26,23.17
WNV,110.36236,35.38756
WNV,138,36
WNV,41.8598,41.684
WNV,34.98305,29.63217
WNV,35.36639,30.95997
WNV,34.76637,30.81552
WNV,34.4997,31.23219
WNV,35.72889,33.1614
WNV,34.99971,31.4322
WNV,74.27,31.5
WNV,74.586,32.51
WNV,72.43,32.93
WNV,73.041,32.587
WNV,73.31,33.248
WNV,74.506,31.053
WNV,73.715,32.942
WNV,71.67,29.4
WNV,71.33,29.96
WNV,71.97,30.32
WNV,73.456,30.807
WNV,72.7,30.53
WNV,72.484,34.123
WNV,71.5333,32.5833
WNV,141.1167,-5.98333
WNV,146.66667,-7.35
WNV,144.66667,-5.91667
WNV,147.18333,-9.5
WNV,143.58333,-6.16667
WNV,143.6667,-3.58333
WNV,142.91667,-5.83333
WNV,102.13,1.47
WNV,108.2,-7.333
WNV,47.833,30.51388
